Cluster_ID,Compound_ID
3527,Z994013290
3526,Z86378498
3525,Z1499625754
3524,Z448174510
3523,Z448147858
3522,Z295932132
3521,Z394747014
3520,Z424332984
3519,Z2004345767
3518,Z434636720
3517,Z558562658
3516,Z1499603475
3515,Z284411614
1153,Z993412410
1152,Z1499585550
687,Z339824824
3514,Z993410724
3513,Z301810516
3512,Z415140952
3511,Z88255346
3510,Z740641744
3509,Z425200970
3508,Z365806482
3507,Z994324464
3506,Z558696578
3505,Z384133900
3504,Z371782160
3503,Z444969718
3502,Z432313156
3501,Z440926496
686,Z317733514
3500,Z2004348921
3499,Z558863474
3498,Z231975546
3497,Z33150689
3496,Z558868830
3495,Z433645914
3494,Z30969484
3493,Z2004306804
3492,Z370507838
3491,Z144868368
685,Z412899154
3490,Z192699828
3489,Z102406914
1151,Z167071926
684,Z415962392
3488,Z32988041
685,Z412697894
991,Z596057544
3487,Z559827068
3486,Z558837702
1150,Z32058322
3485,Z33477978
683,Z299567186
3484,Z1001273860
3483,Z1001273932
3482,Z384132636
3481,Z89759360
1150,Z33174770
3480,Z367817184
3479,Z445014108
3478,Z445063612
3477,Z336871834
3476,Z560137524
3475,Z1001263322
3474,Z997256666
3473,Z145981704
3472,Z445015796
3471,Z435481672
735,Z278045828
3470,Z424941666
3469,Z363465352
3468,Z197801128
681,Z358061108
3467,Z445053298
964,Z997535872
3466,Z221525464
411,Z432759452
411,Z432898566
3465,Z1503421339
3464,Z563891660
3463,Z433101246
411,Z433013448
421,Z434368134
3462,Z1499358392
682,Z493113758
1149,Z433622496
3461,Z997468310
3460,Z221221100
3459,Z997471204
3458,Z169914466
3457,Z564737148
3456,Z29515286
3455,Z1497367306
3454,Z1140383301
3453,Z102600544
381,Z565691814
3452,Z29431271
3451,Z1497367349
3450,Z1502765326
3449,Z110096146
1148,Z232025684
3448,Z1212739351
3447,Z997365130
1147,Z434383308
3446,Z561212024
291,Z433621744
3445,Z562030580
1147,Z434383314
3444,Z1001680850
681,Z358061412
3443,Z441000996
3442,Z365806348
204,Z383781872
3441,Z431885106
282,Z232034824
683,Z30225692
683,Z33486272
1034,Z29179277
3440,Z284371334
3439,Z2004977073
3438,Z1502776954
3437,Z369902314
680,Z997380892
3436,Z565821544
3435,Z1001494452
3434,Z997381682
3433,Z345849922
679,Z216988688
283,Z480546164
3432,Z997379210
3431,Z95908957
215,Z750601180
3430,Z1502694221
284,Z565845926
284,Z565847248
283,Z446617010
3429,Z1502703824
1146,Z565843546
283,Z446674450
3428,Z997380200
3427,Z1001499564
3426,Z367488566
284,Z565847652
3425,Z235971774
3424,Z193228890
3423,Z271962366
656,Z168786042
3422,Z409021514
3421,Z45467345
3420,Z354557120
284,Z565845306
3419,Z317639654
941,Z217556360
3418,Z369106488
3417,Z424521574
3416,Z223070018
3415,Z424810622
1146,Z565846662
283,Z448675854
283,Z448692726
3414,Z285634576
3413,Z200534884
3412,Z372538846
3411,Z422467856
1064,Z62953509
3410,Z431728584
3409,Z369476554
1145,Z416753828
3408,Z452415040
3407,Z452417760
3406,Z572574272
3405,Z572574316
3404,Z572578248
3403,Z572582202
404,Z453671258
3402,Z572578446
1144,Z56799562
1142,Z453675368
3401,Z71389080
3400,Z572607426
3399,Z453591534
3398,Z363720954
3397,Z432385172
3396,Z27668024
3395,Z236127332
3394,Z384358108
3393,Z431815344
3392,Z394216218
3391,Z572543072
1143,Z424548330
3390,Z572553784
3389,Z452414286
3388,Z572543120
3387,Z424154550
3386,Z572563116
3385,Z572572366
3384,Z572578816
404,Z453670580
1142,Z453670582
449,Z58490666
3383,Z572573710
3382,Z453672734
3381,Z572572516
3380,Z431825252
3379,Z572563372
3378,Z237924438
3377,Z431826584
1091,Z71390060
404,Z572563514
3376,Z572607956
3375,Z572636158
530,Z452417878
1141,Z453442404
774,Z453442878
3374,Z375293512
1141,Z572555652
3373,Z332841056
3372,Z444313504
3371,Z452420692
3370,Z422693900
3369,Z572533790
3368,Z444407068
3367,Z423806994
3366,Z572533880
3365,Z572533932
3364,Z572550748
3363,Z434968442
3362,Z452419396
1140,Z452414800
3361,Z452419104
3360,Z993825302
3359,Z997132156
3358,Z1453167053
3357,Z1453174939
3356,Z367610340
3355,Z367537604
1139,Z375601162
3354,Z1503314992
3353,Z375601492
3352,Z1503228873
1139,Z367537394
3351,Z2004958344
3350,Z916712362
3349,Z1000993914
3348,Z954307936
3347,Z2005152675
1131,Z226066100
3346,Z1002394176
3345,Z1002338926
3344,Z1002386788
3343,Z954440692
410,Z1849567036
3342,Z2005117228
1136,Z1503520615
3341,Z2005119047
3340,Z915919752
3339,Z1002390072
3338,Z954306876
3337,Z2005122599
3336,Z300096460
3335,Z2005119512
3334,Z1001020746
3333,Z87656758
3332,Z2005234410
1138,Z224355234
3331,Z367814750
1137,Z28878081
3330,Z1001001448
3329,Z2005121745
1136,Z1503512903
410,Z1849592521
410,Z1849565655
678,Z1849707857
3328,Z105974954
939,Z229465572
3327,Z997638432
3326,Z1001916372
3325,Z1001920846
3324,Z1001922186
3323,Z229402856
3322,Z1002309272
3321,Z1002268642
3320,Z1002230490
3319,Z1001978096
3318,Z1001826580
562,Z997617548
3317,Z1999656055
648,Z344071554
3316,Z1003206496
3315,Z978843230
3314,Z1995321767
3313,Z1003140488
3312,Z2006641078
1132,Z1849712088
3311,Z1003017840
3310,Z1003015044
1135,Z959834998
3309,Z2005820272
3308,Z1001804512
1135,Z905677014
3307,Z62864177
3306,Z2006393868
282,Z230072646
282,Z230068826
3305,Z2006376100
281,Z229987160
3304,Z2006426809
3303,Z212729610
677,Z284694590
3302,Z1002620154
3301,Z1002618980
3300,Z1997105209
3299,Z1799619783
3298,Z289773834
3297,Z932825098
3296,Z422520866
3295,Z295794400
3294,Z1003262982
3293,Z1003236582
3292,Z1570281601
3291,Z1997184841
676,Z1912358132
3290,Z1688681436
1129,Z1874028841
3289,Z1874236277
3288,Z915970906
3287,Z968729994
1134,Z821811972
1134,Z854456582
1133,Z33040354
1133,Z33317458
208,Z26601993
1132,Z1849497717
1131,Z31212695
3286,Z103810988
358,Z1874161252
1130,Z1464715240
1129,Z1874021157
3285,Z1758185226
676,Z1912358116
1128,Z1864020159
3284,Z26451461
3283,Z454242810
675,Z219403158
3282,Z297667558
3281,Z1003735380
3280,Z1797113450
3279,Z2518221926
409,Z212271562
3278,Z1842707714
3277,Z1840143426
3276,Z298161124
1123,Z930847458
3275,Z2007192698
3274,Z1892843371
3273,Z1818284484
3272,Z298166676
3271,Z1838133230
1127,Z1873995175
1126,Z1874086614
676,Z1229141804
936,Z219080252
3270,Z297903302
3269,Z219311794
3268,Z1005001662
1125,Z56766456
3267,Z225997902
1100,Z873118330
482,Z219420800
3266,Z219624194
3265,Z297685682
1124,Z219301636
1124,Z219301680
409,Z225177526
1119,Z219308212
409,Z212269658
358,Z1874230549
3264,Z216672096
3263,Z1839045678
3262,Z220129832
1123,Z930777526
3261,Z213233356
3260,Z441282840
1121,Z433350200
3259,Z219615120
3258,Z373419918
3257,Z1421099096
3256,Z1362832774
3255,Z396031200
3254,Z375521292
1122,Z88477887
3253,Z402781466
3252,Z119422186
3251,Z1003629410
1121,Z383501224
3250,Z1003600514
3249,Z1911241497
3248,Z1833066486
3247,Z1263955001
1116,Z2007603225
3246,Z1003769552
1120,Z219428578
3245,Z297756060
675,Z219559416
3244,Z2007193602
107,Z219433518
3243,Z220248608
1119,Z219294540
720,Z355089432
409,Z212317394
3242,Z1850063932
3241,Z1317897734
407,Z62849497
407,Z62808958
1118,Z1424472969
407,Z62906378
3240,Z477285376
3239,Z195862836
3238,Z1505358215
3237,Z1230436085
3236,Z1310345409
3235,Z414931580
3234,Z736755940
408,Z611874232
3233,Z1420686207
3232,Z1348301693
3231,Z1753537253
3230,Z613341000
3229,Z1143836785
3228,Z1760979566
3227,Z1994611435
3226,Z644896074
1117,Z1003446290
3225,Z1003489980
3224,Z991915288
3223,Z1505359629
3222,Z1176527960
3221,Z1505359660
3220,Z1505353944
281,Z237521496
3219,Z991914656
3218,Z92744108
407,Z62825239
281,Z284696094
1092,Z1849856429
3217,Z1233984593
1113,Z2007760323
1052,Z27788461
261,Z31744786
3216,Z245847298
3215,Z653664922
3214,Z1004057444
194,Z442257780
3213,Z1003982252
3212,Z1505452591
3211,Z1003490328
3210,Z1305219058
3209,Z1820456100
96,Z65561976
3208,Z1894318971
3207,Z1655659896
3206,Z251576988
3205,Z29515350
674,Z28291329
3204,Z1505456679
3203,Z1003448430
3202,Z218199960
3201,Z1505324834
3200,Z1505422121
3199,Z1505322676
1116,Z2007871286
3198,Z1505324524
3197,Z979338486
3196,Z2007866883
3195,Z859622256
3194,Z1830731563
3193,Z1831681721
3192,Z1348303293
3191,Z1004068276
3190,Z296678356
3189,Z1037420450
3188,Z750109154
3187,Z1849851659
669,Z1755634430
3186,Z1926233256
3185,Z1257284326
3184,Z854575654
3183,Z2007511677
3182,Z2007511706
3181,Z1819911313
3180,Z1754532259
1097,Z1760495820
3179,Z1183608708
3178,Z1529134798
672,Z1818769369
3177,Z2007871593
3176,Z1665571979
673,Z1934799762
668,Z1884866123
1115,Z1840360527
3175,Z1531123756
3174,Z746903640
3173,Z1216047751
3172,Z1849592530
3171,Z1995564085
1114,Z1504921796
3170,Z1504925904
3169,Z1505535696
3168,Z1505529711
3167,Z2008644612
3166,Z2008649554
3165,Z1892867339
3164,Z1828956281
3163,Z1558600547
3162,Z2008896810
3161,Z2008127552
3160,Z1461647085
3159,Z1126949764
3158,Z1499798926
3157,Z1995018216
3156,Z436224524
3155,Z1934809126
3154,Z1757347222
3153,Z1884924438
3152,Z1995182111
1114,Z1504921528
1113,Z2008044056
3151,Z2008606383
1104,Z1852130315
3150,Z1849405253
3149,Z2008296855
3148,Z2008757808
3147,Z851013590
3146,Z1753591441
3145,Z838930708
3144,Z439217510
44,Z595930602
3143,Z2008689124
3142,Z2008677742
3141,Z1550097956
3140,Z1997979304
3139,Z2008824240
406,Z1824859571
406,Z1824292852
3138,Z1828933436
406,Z1824858017
3137,Z2008836691
3136,Z1781199135
530,Z1832526792
672,Z1818774781
3135,Z1418975172
3134,Z1874485180
3133,Z2008027122
1112,Z1849591620
1111,Z25576819
3132,Z26898354
3131,Z1849676779
1095,Z1850160479
3130,Z1198261267
3129,Z1797170851
584,Z18107748
3128,Z1750113925
1110,Z17499208
591,Z1936377245
3127,Z74442295
374,Z17905043
3126,Z1761013040
3125,Z1494802233
3124,Z1738693619
841,Z1720824399
671,Z1761000348
3123,Z1953877700
3122,Z1787727504
1109,Z1893068690
3121,Z1790374929
3120,Z1760324343
3119,Z1760324696
3118,Z1913029207
3117,Z1754198645
3116,Z1362311564
3115,Z1818992543
1108,Z1838717294
3114,Z118415310
671,Z1761006878
3113,Z1818509014
3112,Z1754476166
3111,Z1913255081
3110,Z1818767311
3109,Z1339352958
3108,Z1864164782
3107,Z1688765488
1107,Z1754476008
1107,Z1754476230
3106,Z1754499653
3105,Z1836589079
46,Z32464822
3104,Z1758916746
3103,Z1418972950
3102,Z736075714
3101,Z1211530843
3100,Z1841975132
3099,Z1761133814
3098,Z1720934558
669,Z1796729000
1106,Z1822466588
3097,Z1915507837
3096,Z2010176052
3095,Z1161182862
1105,Z1754476250
3094,Z819572000
3093,Z1759981150
3092,Z1760346686
3091,Z1695770429
3090,Z1737078352
3089,Z1752274794
3088,Z1827809860
3087,Z739402040
410,Z1849721409
3086,Z2010336007
3085,Z1291276841
3084,Z1753397075
3083,Z1913245253
3082,Z1820582331
3081,Z2010349657
3080,Z1751585206
3079,Z1726325946
3078,Z1018562382
3077,Z296490502
670,Z31400582
3076,Z1761336700
1096,Z1761345567
3075,Z2241999727
3074,Z1797151469
1104,Z1852132900
3073,Z33504966
3072,Z356404574
670,Z31428694
1053,Z45294865
3071,Z1755523039
3070,Z25575938
3069,Z1754424198
3068,Z1754455998
3067,Z1829181870
3066,Z66754487
3065,Z1758185561
3064,Z241701500
3063,Z1759045920
1098,Z1829019277
3062,Z202786022
3061,Z1824443398
3060,Z1915659943
3059,Z1761006545
1099,Z1849835311
3058,Z1850003507
1101,Z1756411216
3057,Z1830863715
3056,Z25640023
3055,Z1755960407
3054,Z1849847673
1103,Z25253033
3053,Z24699654
1102,Z185506220
3052,Z1757819701
1101,Z1756685718
3051,Z1161146594
3050,Z1780426980
1100,Z1362396492
3049,Z1835870230
3048,Z231301278
3047,Z30084208
3046,Z1754423665
3045,Z1823367678
3044,Z353244866
1099,Z1849830109
1098,Z1829012455
3043,Z1849835904
790,Z1760985780
3042,Z102610264
1097,Z1760492831
3041,Z1721357826
3040,Z73419873
3039,Z1754198105
3038,Z1754475783
3037,Z1277907232
3036,Z146270324
3035,Z1797655567
3034,Z1797659573
3033,Z1760475727
3032,Z1661273192
3031,Z1850234591
3030,Z1849796699
3029,Z1758186628
1096,Z1761345245
3028,Z806962418
3027,Z1942197036
3026,Z1849418010
3025,Z1385461187
3024,Z1716270307
3023,Z1758185025
3022,Z1758185539
3021,Z1758186094
3020,Z152040790
3019,Z1833489600
3018,Z1915533858
790,Z1760973739
3017,Z1754423137
669,Z1756242515
1095,Z1849884468
3016,Z1754515071
3015,Z1761337324
3014,Z1736579658
3013,Z1913011950
3012,Z1862834168
3011,Z1830703859
3010,Z1830747507
668,Z1883654075
668,Z1882407610
358,Z1873972730
3009,Z838289642
3008,Z1980494338
280,Z2011371871
280,Z2011373735
280,Z2011373780
3007,Z2011373852
280,Z2011372312
280,Z2011374290
3006,Z1850239891
1094,Z1885817931
3005,Z2439418682
405,Z19252127
362,Z19252140
405,Z19252139
1094,Z1885892305
3004,Z2011434905
3003,Z1761983482
3002,Z29191033
3001,Z1830891696
3000,Z1961516167
1093,Z643368332
2999,Z1830862820
1092,Z1849845945
2998,Z1799836801
2997,Z1827619822
2996,Z2438565098
2995,Z2011055339
2994,Z1715278602
2993,Z2010800201
2992,Z1715269909
2991,Z2010815512
2990,Z1161229710
2989,Z1715269452
2988,Z2010799740
2987,Z2010701417
2986,Z2010723262
2985,Z2010692377
2984,Z2010698648
2983,Z2010759773
2982,Z2010783367
2981,Z2010519343
2980,Z1161185001
2979,Z1205175212
661,Z126415846
2978,Z453603696
404,Z572563624
2977,Z453674650
1091,Z71391301
2976,Z1715246753
2975,Z229677318
2974,Z573783714
2973,Z573783816
2972,Z454063444
2971,Z573803830
1089,Z437227558
2970,Z235698508
2969,Z573784510
667,Z437228724
2968,Z437219758
2967,Z431704248
1090,Z117853802
1090,Z117859852
667,Z437220788
2966,Z573704692
2965,Z573786540
2964,Z275846362
2963,Z573782368
1089,Z437229990
2962,Z573807838
868,Z573814140
667,Z437228688
2961,Z573814354
2960,Z407980468
2959,Z333657076
2958,Z119635274
204,Z383782628
1088,Z432273514
2957,Z199725582
1087,Z169842996
1086,Z88344148
2956,Z444895006
2955,Z448226864
656,Z167697414
2954,Z46302658
2953,Z319584468
2952,Z431897792
397,Z27781552
2951,Z131412756
2950,Z384135542
2949,Z440914510
2948,Z424329122
2947,Z369063902
2946,Z444557222
2945,Z282687676
2944,Z244471262
2943,Z431758218
2942,Z392300482
2941,Z283698828
1085,Z90746103
2940,Z444966078
2939,Z90889697
2938,Z425060872
2937,Z24323728
2936,Z193916572
2935,Z319697516
2934,Z354953110
2933,Z384408070
2932,Z223063684
1084,Z110099238
2931,Z443890174
2930,Z27327355
2929,Z164799790
431,Z243562678
2928,Z109121654
2927,Z336661364
2926,Z204451658
32,Z448188258
2925,Z239378250
2924,Z440851650
2923,Z191629518
403,Z424716816
1083,Z367488640
402,Z214780230
205,Z444927854
2922,Z224862858
2921,Z384132488
2920,Z424914612
578,Z24386025
203,Z383782418
2919,Z363082998
2918,Z26970092
2917,Z227012804
2916,Z367860590
2915,Z29356113
2914,Z444976502
2913,Z317701226
2912,Z326613524
2911,Z370115188
2910,Z237719398
576,Z358061356
1082,Z366025592
2909,Z372373896
2908,Z372006296
204,Z383781694
2907,Z394766760
2906,Z227024406
2905,Z140079118
1081,Z364620250
2904,Z321229808
2903,Z354496240
2902,Z29309666
2901,Z231305414
982,Z253098056
2900,Z594636846
2899,Z30451202
2898,Z33532984
2897,Z416983780
825,Z594618544
2896,Z109932104
254,Z367752892
2895,Z448148816
2894,Z1715223129
2893,Z424311150
2892,Z424346896
1080,Z424391962
825,Z594618722
666,Z594618730
666,Z594618798
331,Z17321727
2891,Z2010567562
1079,Z226279596
163,Z365673960
2890,Z367388594
2889,Z432395468
2888,Z30883349
2887,Z383781856
2886,Z30560864
2885,Z184831456
2884,Z445042056
267,Z431822714
2883,Z436361474
2882,Z316303908
2881,Z126162750
2880,Z28515150
2879,Z2010599208
2878,Z594641412
666,Z594617808
1078,Z89499095
2877,Z2010568043
2876,Z594534204
2875,Z2010587009
2874,Z594559766
401,Z594534504
2873,Z17341385
2872,Z1003528814
2871,Z1003557870
2870,Z2010617295
400,Z229466836
2869,Z595089450
2868,Z238833354
664,Z17355193
62,Z17356124
2867,Z229037510
665,Z745188400
301,Z17355216
64,Z17357582
102,Z17357602
102,Z17356231
31,Z17357682
2866,Z62742309
2865,Z17356307
2864,Z238832436
664,Z17355389
242,Z17354967
663,Z594891316
2863,Z228767106
1077,Z594892568
1076,Z594836576
2862,Z916047386
2861,Z223819460
2860,Z279808680
2859,Z594889754
662,Z594892758
2858,Z645479496
659,Z594883712
38,Z17355893
1075,Z104401804
2857,Z594688922
2856,Z91055890
2855,Z17355505
399,Z17356444
2854,Z17357897
1068,Z228720320
2853,Z368602032
2852,Z17371686
662,Z594890032
398,Z17371753
2851,Z1003571016
398,Z17372213
400,Z229349418
469,Z17370956
2850,Z17374837
1035,Z1505751030
1074,Z17371043
1073,Z17374355
1072,Z124661030
2849,Z226265994
2848,Z432270148
2847,Z368739688
2846,Z29105531
2845,Z239536386
2844,Z1227765946
2843,Z594842638
1045,Z102694312
2842,Z594751050
2841,Z102695430
2840,Z126415972
2839,Z102695692
2838,Z17412192
2837,Z594976788
2836,Z109788668
2835,Z594979430
2834,Z648595090
2833,Z594970856
2832,Z594973336
2831,Z594984810
2830,Z594856658
661,Z126415914
2829,Z1505737867
397,Z31770797
660,Z17375571
2828,Z1505747458
2827,Z17375649
37,Z17376129
2826,Z934849836
2825,Z27665655
1071,Z594969750
2824,Z785919870
1066,Z31013807
1070,Z17413168
1069,Z101989644
2823,Z228797290
1068,Z228925288
397,Z31770338
659,Z594836156
2822,Z744277230
2821,Z1003509126
2820,Z594903290
1067,Z1003330584
2819,Z395776696
2818,Z900826958
2817,Z1505792420
1066,Z31013669
2816,Z1175380478
2815,Z166759278
2814,Z594979220
2813,Z929488810
2812,Z2010666099
2811,Z595487806
2810,Z2010669113
2809,Z433366854
2808,Z744097222
2807,Z17431682
2806,Z168802728
2805,Z17432752
122,Z19430784
2804,Z17432395
2803,Z17432442
2802,Z1505790077
2801,Z595478200
2800,Z17431132
2799,Z98370410
2798,Z46378775
2797,Z90103641
653,Z102017528
2796,Z1004644084
104,Z17437807
2795,Z97374234
658,Z17436923
658,Z17436176
658,Z17438435
2794,Z595535878
2793,Z217840392
1065,Z217844824
2792,Z216600128
2791,Z17441792
288,Z595338110
2790,Z1505520579
428,Z17443659
2789,Z29608577
2788,Z151704034
2787,Z595324328
2786,Z424344728
2785,Z424393014
1014,Z595336196
2784,Z963875952
2783,Z595308204
2782,Z595323236
600,Z424442212
657,Z424618496
20,Z17458225
2781,Z92426380
2780,Z595321944
401,Z595353660
2779,Z17456394
1064,Z336867268
2778,Z217614814
2777,Z595172060
2776,Z392382294
852,Z29609556
2775,Z89717885
2774,Z595361290
2773,Z595361860
2772,Z87607291
2771,Z406730312
1063,Z595338302
2770,Z951576028
2769,Z978829872
656,Z167697780
2768,Z229839518
2767,Z230078358
2766,Z218654576
2765,Z595308372
2764,Z744975608
2763,Z17456454
655,Z17459946
618,Z595340884
2762,Z1505509841
2761,Z744973952
1062,Z25502005
2760,Z29620296
655,Z17464998
1061,Z595329300
2759,Z1505519675
2758,Z976942122
402,Z224472934
2757,Z223746456
2756,Z202540748
2755,Z91041158
2754,Z744973750
654,Z595447130
198,Z17481891
2753,Z134781666
2752,Z105014106
396,Z595400194
2751,Z1004472636
654,Z595446904
653,Z53040250
2750,Z82971913
2749,Z195719736
2748,Z17482275
2747,Z447788418
2746,Z17486037
2745,Z17486991
763,Z17486557
2744,Z495887290
161,Z17498429
161,Z17499270
161,Z17499272
2743,Z17499051
7,Z17498075
161,Z17498567
2742,Z235511436
2741,Z495889944
528,Z88897935
653,Z52523479
629,Z17486615
93,Z17486653
2740,Z1004238538
2739,Z230868056
2738,Z17486691
2737,Z102132734
1060,Z17486299
2736,Z132986254
958,Z30923906
396,Z595396672
396,Z595398016
1059,Z17486362
520,Z17486371
1059,Z17486815
2735,Z1004245918
402,Z214704038
2734,Z392968634
2733,Z365705284
2732,Z295849200
2731,Z297163152
161,Z17499540
1057,Z367300356
2730,Z101383328
1058,Z17499577
2729,Z596103528
2728,Z319928926
2727,Z354381504
2726,Z131312510
137,Z17500904
2725,Z17500082
2724,Z218239240
615,Z424392840
652,Z424724914
2723,Z407371202
2722,Z237955034
2721,Z431723982
2720,Z425552686
2719,Z280932274
2718,Z346346938
2717,Z337806344
2716,Z458888286
2715,Z109334962
2714,Z596104014
651,Z51910451
1057,Z367292808
2713,Z967062026
1056,Z599659308
1055,Z596109540
2712,Z424331360
2711,Z1506360355
2710,Z218344580
2709,Z431893052
2708,Z281763622
1050,Z424619032
2707,Z31572410
650,Z218079148
2706,Z367099396
160,Z271053988
2705,Z324663920
974,Z424815116
828,Z424961132
2704,Z407239850
2703,Z109374048
2702,Z229849884
2701,Z164967678
2700,Z227980228
380,Z407424090
395,Z424463008
942,Z442633678
207,Z450119766
2699,Z442541450
1007,Z443922970
157,Z443984908
1054,Z422207444
206,Z407909942
2698,Z442150938
648,Z1004231926
2697,Z424524162
2696,Z1004234980
1053,Z215167536
1052,Z354561386
2695,Z137313176
2694,Z445066122
870,Z444953196
2693,Z448213622
2692,Z284352432
2691,Z424318218
2690,Z424329444
2689,Z30402959
1051,Z30755049
2688,Z217028150
212,Z44591488
2687,Z109915110
1050,Z424460214
394,Z432550248
649,Z442453042
1049,Z443360706
380,Z407423786
684,Z409719990
2686,Z257038846
1048,Z319147446
205,Z444929166
2685,Z169658472
2684,Z152419244
2683,Z364593258
2682,Z91065515
2681,Z201238014
1047,Z230789284
108,Z25565857
2680,Z197798856
2679,Z336981520
928,Z316499976
2678,Z27041646
2677,Z425274192
2676,Z435396034
2675,Z437641944
504,Z595832840
1046,Z595786530
2674,Z595786566
2673,Z596021470
325,Z595833066
2672,Z596021584
830,Z431722170
1044,Z1506284550
2671,Z595833784
2670,Z595833800
2669,Z1559177910
648,Z1004232046
1045,Z595803808
2668,Z370430788
2667,Z445012956
160,Z271052740
2666,Z53008285
2665,Z596021788
2664,Z595799946
1044,Z1506358750
2663,Z1004213716
2662,Z595800088
2661,Z595978864
2660,Z52678692
647,Z595931582
63,Z595932906
1043,Z95872643
63,Z595931652
412,Z595932992
2659,Z1506352525
2658,Z595994824
2657,Z1506040853
279,Z595931882
2656,Z26298893
14,Z595930630
647,Z595930644
2655,Z595933322
44,Z595930702
44,Z595932084
2654,Z102890298
63,Z595932282
2653,Z494421416
2652,Z235511676
647,Z595928552
44,Z595932408
63,Z595932434
2651,Z595990608
63,Z595932504
2650,Z203970946
279,Z595929876
2649,Z17549840
1042,Z218664028
1042,Z218684960
2648,Z17555107
2647,Z218691024
279,Z595928700
279,Z595930060
279,Z595930148
2646,Z886193216
63,Z595930110
2645,Z89753054
2644,Z595000906
2643,Z595007030
2642,Z89787480
159,Z595020464
2641,Z595020480
389,Z403704396
611,Z595053236
2640,Z595269886
1041,Z595270616
248,Z123682728
645,Z17559407
1041,Z595270896
278,Z595020560
2639,Z595024308
2638,Z17559063
2637,Z403706082
2636,Z31039189
2635,Z57698537
2634,Z1017572702
2633,Z126416164
900,Z17559154
2632,Z166935008
1040,Z595007108
2631,Z595007128
2630,Z1505898665
646,Z17559705
2629,Z595279770
159,Z595020698
159,Z595020726
645,Z17559359
234,Z17559366
2628,Z594998702
2627,Z33654342
159,Z595020776
159,Z595020810
10,Z17572719
2626,Z403705446
10,Z17574150
10,Z17572755
2625,Z17572757
10,Z17572759
393,Z17573699
2624,Z46417587
641,Z17573242
2623,Z17573726
159,Z595020030
2622,Z17572814
2621,Z595020096
639,Z17573267
644,Z17573757
10,Z17574228
2620,Z224742002
2619,Z595035142
2618,Z595035160
278,Z595020822
130,Z19575822
2617,Z595034296
2616,Z595017032
2615,Z45636067
2614,Z595023322
2613,Z28086802
643,Z28621642
159,Z595019912
2612,Z595019932
2611,Z595001380
2610,Z595019940
2609,Z595020022
389,Z403705328
642,Z17573316
2608,Z1505892117
2607,Z109111866
367,Z194323556
392,Z106514412
761,Z17573364
10,Z17573845
10,Z17573848
10,Z17573857
1040,Z595006500
392,Z106580140
275,Z230428356
275,Z288441748
639,Z17572926
10,Z17572927
10,Z17572930
1037,Z17573142
1039,Z595020106
2606,Z212744166
391,Z17572960
10,Z17573901
10,Z17573905
1038,Z17573911
10,Z17573922
2605,Z104544980
465,Z17572968
10,Z17572976
641,Z17573460
391,Z17573947
277,Z17573017
277,Z17573018
640,Z17573479
10,Z17573980
390,Z17573985
2604,Z225158822
10,Z17572582
1037,Z17573030
10,Z17573993
10,Z17573995
10,Z17574014
393,Z17572606
155,Z17573063
155,Z17573064
202,Z17573080
10,Z17574029
2603,Z193528136
2602,Z51737778
158,Z17572636
158,Z17572640
158,Z17572644
382,Z17573586
158,Z17572656
158,Z17574100
158,Z17574101
2601,Z595006650
10,Z17572684
639,Z17572697
1036,Z17573152
2600,Z1505936255
552,Z27433193
2599,Z595006708
2598,Z595030566
1033,Z595032780
276,Z595301264
1035,Z1505936443
275,Z230425636
2597,Z28552112
2596,Z403703402
2595,Z594999548
1034,Z52375685
2594,Z595047678
2593,Z1004850660
872,Z403705192
389,Z403706488
2592,Z403704280
1033,Z403704202
599,Z73831552
2591,Z1505941758
998,Z17585473
2590,Z1004770788
70,Z17585980
70,Z17585981
262,Z17585988
2589,Z374574128
2588,Z440976416
2587,Z119820654
2586,Z131267170
1032,Z406967032
2585,Z385154146
257,Z442352092
157,Z444047606
2584,Z450079176
2583,Z466134412
638,Z353122960
2582,Z201019722
1031,Z368060628
2581,Z31155073
1030,Z196178814
2580,Z421471804
2579,Z444942170
2578,Z357441408
2577,Z353971104
2576,Z407379006
560,Z409720682
1029,Z444257106
504,Z86127399
2575,Z44867007
1028,Z425450950
2574,Z370530802
2573,Z152044406
626,Z432377532
1027,Z432381768
2572,Z444916538
2571,Z363170410
388,Z448188280
387,Z227314268
637,Z133448066
2570,Z344217002
605,Z367079414
318,Z32613785
2569,Z17585621
2568,Z441157782
625,Z286901090
32,Z448188256
636,Z365542674
2567,Z316432816
43,Z442340224
2566,Z444931750
2565,Z65715551
32,Z408052982
2564,Z333645304
2563,Z109392510
2562,Z442619856
2561,Z442816310
2560,Z442938136
586,Z450564206
2559,Z457577234
70,Z17586569
2558,Z223086458
2557,Z70887271
367,Z17586133
70,Z17586639
218,Z17585236
2556,Z17585718
612,Z17585725
70,Z17585323
19,Z17586799
635,Z17585893
2555,Z17586875
2554,Z2011462358
2553,Z2451826384
2552,Z1004731712
2551,Z1656031314
2550,Z17607350
2549,Z1704291703
830,Z451080284
2548,Z595611650
2547,Z2011477606
2546,Z2011478193
2545,Z595637888
2544,Z595607742
2543,Z17618288
44,Z595641542
2542,Z595590642
2541,Z82833018
101,Z595683718
101,Z595683834
266,Z17624126
273,Z17624168
100,Z17624172
1026,Z17624633
1024,Z17626990
634,Z17626991
79,Z17624198
274,Z595640104
272,Z17626552
